Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate,Loss
97,151,273.55670103092785,10319,72,3,0.9071289999996207,0.09491988
98,653,277.42857142857144,10534,199,16,0.9051939999996128,7.5434175
99,41,275.04040404040404,10581,43,4,0.9047709999996111,9.829384
100,711,279.4,10881,0,300,0.9047709999996111,11.220349
101,815,284.7029702970297,11090,191,18,0.9028899999996034,11.903855
102,586,287.65686274509807,11308,200,18,0.9009279999995954,10.483764
103,592,290.6116504854369,11514,185,21,0.8990739999995878,5.029832
104,445,292.09615384615387,11725,193,18,0.8971749999995801,17.480469
105,252,291.7142857142857,11821,86,10,0.8963109999995765,4.52334
106,21,289.16037735849056,11873,48,4,0.8958429999995746,3.3813734
107,-19,286.2803738317757,11916,38,5,0.895455999999573,14.730736
108,595,289.1388888888889,12092,156,20,0.8938719999995666,7.526405
109,-37,286.1467889908257,12130,36,2,0.8935299999995652,10.385151
110,187,285.24545454545455,12263,114,19,0.8923329999995603,3.3863435
111,664,288.65765765765764,12492,200,29,0.8902719999995519,0.48685637
112,22,286.2767857142857,12563,65,6,0.8896329999995493,1.905346
113,-35,283.43362831858406,12602,36,3,0.8892819999995478,15.473355
114,537,285.6578947368421,12756,129,25,0.8878959999995422,9.150433
115,242,285.2782608695652,12833,68,9,0.8872029999995393,7.031982
116,245,284.9310344827586,12908,65,10,0.8865279999995366,2.4999247
117,48,282.9059829059829,12975,60,7,0.8859249999995341,8.60894
118,19,280.6694915254237,13024,44,5,0.8854839999995323,13.44955
119,19,278.47058823529414,13079,53,2,0.8849889999995303,6.8270597
120,56,276.6166666666667,13134,49,6,0.8844939999995283,4.0834293
121,-18,274.1818181818182,13176,37,5,0.8841159999995267,6.443508
122,559,276.5163934426229,13385,184,25,0.882234999999519,12.544708
123,175,275.6910569105691,13472,75,12,0.8814519999995158,9.410195
124,80,274.11290322580646,13533,54,7,0.8809029999995136,8.1827345
125,55,272.36,13581,41,7,0.8804709999995118,8.648293
126,340,272.8968253968254,13678,87,10,0.8795979999995083,3.675762
127,604,275.503937007874,13870,173,19,0.8778699999995012,5.2971935
128,360,276.1640625,14027,141,16,0.8764569999994954,6.0274425
129,775,280.031007751938,14213,163,23,0.8747829999994886,8.219228
130,-7,277.82307692307694,14255,40,2,0.8744049999994871,16.461266
131,141,276.77862595419845,14324,64,5,0.8737839999994845,3.5075424
132,24,274.8636363636364,14389,58,7,0.8731989999994821,0.47076768
133,538,276.8421052631579,14524,114,21,0.8719839999994772,9.917557
134,261,276.7238805970149,14586,56,6,0.8714259999994749,6.2354765
135,169,275.9259259259259,14674,75,13,0.8706339999994717,3.9902422
136,-28,273.69117647058823,14716,35,7,0.8702559999994701,2.890713
137,194,273.1094890510949,14805,79,10,0.8694549999994668,2.900359
138,397,274.0072463768116,14935,114,16,0.8682849999994621,17.51204
139,243,273.7841726618705,15120,157,28,0.8666199999994553,1.0691869
140,-47,271.49285714285713,15172,47,5,0.8661519999994534,21.068241
141,976,276.48936170212767,15386,185,29,0.8642259999994455,9.067432
142,76,275.0774647887324,15470,74,10,0.8634699999994424,14.902621
143,1459,283.35664335664336,15703,197,36,0.8613729999994338,8.249994
144,765,286.7013888888889,15889,164,22,0.859698999999427,9.963394
145,869,290.71724137931034,16103,180,34,0.8577729999994191,15.357124
146,946,295.2054794520548,16285,157,25,0.8561349999994124,8.142257
147,148,294.2040816326531,16372,78,9,0.8553519999994093,0.6751666
148,421,295.06081081081084,16543,151,20,0.853812999999403,0.6373798
149,339,295.3557046979866,16634,79,12,0.8529939999993996,13.621051
150,1170,301.18666666666667,16852,184,34,0.8510319999993916,10.285026
151,373,301.6622516556291,16976,109,15,0.849915999999387,12.7097
152,451,302.64473684210526,17127,127,24,0.8485569999993815,14.822853
153,50,300.9934640522876,17187,50,10,0.8480169999993793,17.340494
154,837,304.47402597402595,17347,130,30,0.8465769999993734,15.080025
155,702,307.0387096774194,17554,184,23,0.8447139999993658,7.2737365
156,166,306.13461538461536,17627,61,12,0.8440569999993631,20.84404
157,808,309.3312101910828,17828,171,30,0.8422479999993557,8.724823
158,184,308.5379746835443,17937,93,16,0.8412669999993517,16.341837
159,576,310.2201257861635,18057,99,21,0.8401869999993473,9.462707
160,747,312.95,18212,123,32,0.8387919999993416,14.187504
161,1188,318.3850931677019,18415,165,38,0.8369649999993342,18.109669
162,310,318.3333333333333,18517,90,12,0.8360469999993304,10.770288
163,484,319.3496932515337,18621,90,14,0.8351109999993266,20.99632
164,407,319.8841463414634,18757,111,25,0.8338869999993216,3.5426984
165,528,321.1454545454545,18932,148,27,0.8323119999993152,11.225253
166,954,324.9578313253012,19134,161,41,0.8304939999993077,13.408357
167,597,326.58682634730536,19290,127,29,0.829089999999302,9.604551
168,157,325.57738095238096,19415,102,23,0.8279649999992974,3.7992406
169,1299,331.33727810650885,19657,198,44,0.8257869999992885,27.675522
170,946,334.9529411764706,19863,162,44,0.8239329999992809,11.4732685
171,1231,340.1929824561403,20097,195,39,0.8218269999992723,10.213709
172,73,338.63953488372096,20157,49,11,0.8212869999992701,22.329506
173,809,341.35838150289015,20324,132,35,0.819783999999264,14.992678
174,-44,339.14367816091954,20361,32,5,0.8194509999992626,3.8926094
175,260,338.69142857142856,20467,91,15,0.8184969999992587,7.94689
176,25,336.90909090909093,20526,47,12,0.8179659999992566,0.7792697
177,419,337.3728813559322,20646,101,19,0.8168859999992522,0.042064197
178,1174,342.0730337078652,20869,179,44,0.814878999999244,11.824827
179,1061,346.0893854748603,21086,187,30,0.812925999999236,4.7835374
180,623,347.6277777777778,21277,146,45,0.811206999999229,14.814366
181,860,350.4585635359116,21518,190,51,0.8090379999992201,4.2537637
182,770,352.7637362637363,21726,159,49,0.8071659999992125,8.136919
183,104,351.40437158469945,21783,51,6,0.8066529999992104,10.648833
184,-12,349.42934782608694,21832,40,9,0.8062119999992086,10.672554
185,262,348.95675675675676,21937,86,19,0.8052669999992047,22.422234
186,455,349.5268817204301,22152,176,39,0.8033319999991968,21.49845
187,541,350.55080213903744,22294,114,28,0.8020539999991916,13.782514
188,118,349.31382978723406,22452,123,35,0.8006319999991858,16.192455
189,161,348.3174603174603,22517,49,16,0.8000469999991834,1.1210083
190,107,347.0473684210526,22583,54,12,0.799452999999181,12.867338
191,-2,345.21989528795814,22628,37,8,0.7990479999991793,18.406271
192,809,347.6354166666667,22840,166,46,0.7971399999991715,6.85591
193,944,350.7253886010363,23058,177,41,0.7951779999991635,5.4579406
194,60,349.22680412371136,23115,41,16,0.7946649999991614,23.494165
195,909,352.0974358974359,23306,143,48,0.7929459999991544,12.840521
196,-40,350.0969387755102,23342,32,4,0.7926219999991531,24.886578
197,1244,354.6345177664975,23582,187,53,0.7904619999991442,13.4536
198,1195,358.8787878787879,23798,163,53,0.7885179999991363,5.750002
199,100,357.5778894472362,23889,71,20,0.787698999999133,0.022593006
200,1681,364.195,24155,0,266,0.787698999999133,9.213442
201,446,364.60199004975124,24258,80,23,0.7867719999991292,32.69534
202,251,364.03960396039605,24343,63,22,0.786006999999126,21.399439
203,1123,367.7783251231527,24557,168,46,0.7840809999991182,21.919859
204,1237,372.03921568627453,24753,161,35,0.782316999999111,19.291796
205,269,371.5365853658537,24897,112,32,0.7810209999991057,6.0138307
206,598,372.63592233009706,25032,105,30,0.7798059999991007,38.373276
207,820,374.7971014492754,25248,162,54,0.7778619999990928,16.850817
208,514,375.46634615384613,25410,135,27,0.7764039999990868,20.306034
209,-3,373.6555023923445,25462,45,7,0.7759359999990849,23.556025
210,1279,377.96666666666664,25701,184,55,0.7737849999990761,4.7310615
211,404,378.09004739336496,25875,135,39,0.7722189999990697,41.786083
212,897,380.5377358490566,26107,193,39,0.7701309999990612,24.496819
213,994,383.4178403755869,26333,164,62,0.7680969999990529,20.866947
214,-25,381.5093457943925,26371,30,8,0.7677549999990515,5.2579007
215,458,381.86511627906975,26480,87,22,0.7667739999990475,14.639164
216,343,381.68518518518516,26607,98,29,0.7656309999990428,5.6354403
217,218,380.93087557603684,26694,68,19,0.7648479999990396,46.05072
218,1477,385.95871559633025,26930,193,43,0.762723999999031,26.108864
219,1297,390.1187214611872,27134,153,51,0.7608879999990235,27.32795
220,1190,393.75454545454545,27339,165,40,0.7590429999990159,41.98406
221,1106,396.9773755656109,27545,158,48,0.7571889999990083,10.3565235
222,394,396.963963963964,27763,155,63,0.7552269999990003,17.694756
223,1341,401.19730941704034,27982,157,62,0.7532559999989923,36.182304
224,8,399.4419642857143,28026,32,12,0.7528599999989907,10.655645
225,352,399.2311111111111,28126,77,23,0.751959999998987,16.724915
226,1131,402.46902654867256,28323,156,41,0.7501869999989798,19.645006
227,825,404.3303964757709,28539,168,48,0.7482429999989718,32.31212
228,953,406.7368421052632,28779,179,61,0.746082999998963,8.675192
229,29,405.08733624454146,28839,47,13,0.7455429999989608,19.097311
230,1413,409.4695652173913,29062,165,58,0.7435359999989526,44.640343
231,640,410.46753246753246,29176,83,31,0.7425099999989484,26.966711
232,1,408.70258620689657,29226,37,13,0.7420599999989466,22.98508
233,1076,411.5665236051502,29429,139,64,0.7402329999989391,17.054571
234,438,411.6794871794872,29541,84,28,0.739224999998935,19.290342
235,126,410.46382978723403,29654,83,30,0.7382079999989308,26.360992
236,1130,413.51271186440675,29880,168,58,0.7361739999989225,20.44495
237,783,415.0717299578059,30088,156,52,0.7343019999989149,5.7693477
238,454,415.2352941176471,30223,95,40,0.7330869999989099,5.606261
239,1057,417.9205020920502,30451,172,56,0.7310349999989015,22.532887
240,557,418.5,30578,83,44,0.7298919999988969,14.919464
241,1444,422.7551867219917,30791,144,69,0.727974999998889,23.3204
242,1477,427.1115702479339,30995,148,56,0.7261389999988815,29.576242
243,980,429.38683127572017,31193,145,53,0.7243569999988743,7.9441814
244,52,427.84016393442624,31254,47,14,0.723807999998872,19.502905
245,863,429.61632653061224,31429,138,37,0.7222329999988656,19.566555
246,1434,433.6991869918699,31729,215,85,0.7195329999988546,7.6154675
247,1091,436.36032388663966,31949,153,67,0.7175529999988465,25.159836
248,-4,434.5846774193548,32009,43,17,0.7170129999988443,18.541584
249,384,434.3815261044177,32101,65,27,0.7161849999988409,5.855057
250,1117,437.112,32319,155,63,0.7142229999988329,6.900713
251,1115,439.81274900398404,32536,156,61,0.7122699999988249,11.688969
252,633,440.57936507936506,32743,143,64,0.7104069999988173,11.760295
253,1349,444.1699604743083,32957,156,58,0.7084809999988094,19.66858
254,1117,446.81889763779526,33180,159,64,0.7064739999988012,21.316391
255,1205,449.7921568627451,33390,139,71,0.7045839999987935,18.037987
256,1056,452.16015625,33644,178,76,0.7022979999987842,27.303173
257,1167,454.94163424124514,33877,167,66,0.7002009999987756,24.276085
258,1164,457.68992248062017,34056,116,63,0.698589999998769,6.5103974
259,917,459.4633204633205,34251,140,55,0.6968349999987619,18.850452
260,1406,463.1038461538462,34489,156,82,0.6946929999987531,41.164627
261,1156,465.7586206896552,34696,144,63,0.6928299999987455,41.034134
262,1231,468.6793893129771,34915,147,72,0.6908589999987375,8.456715
263,35,467.03041825095056,34967,38,14,0.6903909999987355,43.105103
264,1350,470.375,35190,161,62,0.6883839999987273,51.361214
265,222,469.4377358490566,35270,59,21,0.6876639999987244,35.976215
266,932,471.1766917293233,35521,176,75,0.6854049999987152,23.214495
267,1498,475.02247191011236,35753,160,72,0.6833169999987067,55.96143
268,1185,477.67164179104475,35953,146,54,0.6815169999986993,35.77562
269,1222,480.4386617100372,36198,180,65,0.6793119999986903,16.515368
270,105,479.04814814814813,36289,70,21,0.678492999998687,13.996946
271,1238,481.8487084870849,36481,133,59,0.6767649999986799,46.29434
272,996,483.7389705882353,36709,166,62,0.6747129999986715,20.897049
273,1037,485.76556776556777,36937,154,74,0.6726609999986631,26.58503
274,1519,489.536496350365,37208,173,98,0.6702219999986532,42.153008
275,1219,492.1890909090909,37442,148,86,0.6681159999986446,7.9374466
276,636,492.71014492753625,37664,148,74,0.6661179999986364,50.5215
277,1081,494.83393501805057,37851,139,48,0.6644349999986295,37.528046
278,1270,497.6223021582734,38056,128,77,0.662589999998622,15.93157
279,1473,501.1182795698925,38263,144,63,0.6607269999986144,34.89915
280,1399,504.325,38511,162,86,0.6584949999986053,40.49566
281,1278,507.0782918149466,38732,149,72,0.6565059999985972,24.605686
282,1420,510.3156028368794,38955,151,72,0.654498999998589,29.373188
283,1130,512.5053003533569,39142,117,70,0.6528159999985821,8.288186
284,1288,515.2359154929577,39363,149,72,0.650826999998574,36.728176
285,1459,518.5473684210526,39601,151,87,0.6486849999985652,30.145437
286,1405,521.6468531468531,39850,167,82,0.6464439999985561,11.462852
287,1158,523.8641114982578,40068,151,67,0.644481999998548,43.506035
288,1377,526.8263888888889,40280,129,83,0.6425739999985403,13.986404
289,1306,529.522491349481,40482,128,74,0.6407559999985328,33.104115
290,1337,532.3068965517241,40732,150,100,0.6385059999985236,44.45502
291,1329,535.044673539519,40997,179,86,0.6361209999985139,8.54597
292,1373,537.9143835616438,41225,136,92,0.6340689999985055,21.558645
293,308,537.1296928327645,41307,62,20,0.6333309999985025,37.253746
294,1216,539.4387755102041,41531,152,72,0.6313149999984943,9.991739
295,1536,542.8169491525424,41754,153,70,0.6293079999984861,54.925602
296,1279,545.3040540540541,41954,115,85,0.6275079999984787,57.339653
297,-31,543.3636363636364,41996,31,11,0.6271299999984772,7.240644
298,914,544.6073825503356,42215,124,95,0.6251589999984691,26.789318
299,1288,547.0936454849499,42500,198,87,0.6225939999984587,7.5320435
300,1571,550.5066666666667,42744,0,244,0.6225939999984587,21.846914
301,1456,553.514950166113,43030,173,113,0.6200199999984481,47.64262
302,1216,555.7086092715232,43221,120,71,0.6183009999984411,33.67087
303,1050,557.3399339933993,43444,150,73,0.6162939999984329,33.965523
304,1262,559.6578947368421,43670,133,93,0.6142599999984246,28.78727
305,1481,562.6786885245901,43918,150,98,0.6120279999984155,52.12802
306,1141,564.5686274509804,44145,140,87,0.6099849999984072,16.763237
307,23,562.8045602605863,44217,41,31,0.6093369999984045,50.5586
308,1483,565.7922077922078,44461,131,113,0.6071409999983955,16.505943
309,1153,567.6925566343042,44684,139,84,0.6051339999983874,48.369682
310,1209,569.7612903225806,44899,131,84,0.6031989999983794,35.406933
311,1394,572.4115755627009,45126,141,86,0.6011559999983711,50.264793
312,342,571.6730769230769,45205,51,28,0.6004449999983682,61.781906
313,503,571.4536741214057,45311,62,44,0.5994909999983643,22.060505
314,1413,574.1337579617834,45547,137,99,0.5973669999983556,30.858261
315,1602,577.3968253968254,45807,153,107,0.5950269999983461,32.75967
316,1348,579.8354430379746,46008,133,68,0.5932179999983387,18.819155
317,26,578.0883280757098,46076,45,23,0.5926059999983362,39.299908
318,1101,579.7327044025158,46293,128,89,0.5906529999983282,24.975714
319,1341,582.1191222570533,46533,144,96,0.5884929999983194,39.323803
320,1379,584.609375,46731,128,70,0.5867109999983121,25.456192
321,1353,587.0031152647975,46943,122,90,0.5848029999983043,15.800289
322,1421,589.5931677018633,47166,133,90,0.5827959999982961,31.90134
323,379,588.9411764705883,47266,59,41,0.5818959999982924,38.931183
324,1285,591.0895061728395,47494,122,106,0.5798439999982841,54.869804
325,1063,592.5415384615385,47709,138,77,0.5779089999982762,15.93948
326,1450,595.1717791411043,47961,151,101,0.5756409999982669,29.38497
327,1537,598.0519877675841,48222,154,107,0.5732919999982573,51.643906
328,179,596.7743902439024,48304,47,35,0.5725539999982543,49.188663
329,1476,599.4468085106383,48539,129,106,0.5704389999982457,16.229511
330,452,599.0,48661,68,54,0.5693409999982412,24.272942
331,1329,601.2054380664653,48893,146,86,0.5672529999982326,32.204494
332,1242,603.1355421686746,49138,133,112,0.5650479999982236,48.14769
333,1141,604.7507507507507,49325,105,82,0.5633649999982168,90.74748
334,1275,606.7574850299401,49553,138,90,0.5613129999982084,24.637451
335,1325,608.9014925373134,49768,135,80,0.5593779999982005,53.927536
336,1408,611.2797619047619,50030,158,104,0.5570199999981909,33.44774
337,1447,613.759643916914,50245,123,92,0.555084999998183,20.098297
338,1695,616.9585798816568,50516,145,126,0.552645999998173,51.044006
339,1286,618.9321533923304,50773,151,106,0.5503329999981635,71.89674
340,1509,621.55,51031,129,129,0.5480109999981541,42.43994
341,920,622.4252199413489,51266,140,95,0.5458959999981454,42.25989
342,1542,625.1140350877193,51494,122,106,0.543843999998137,57.357407
343,1414,627.4139941690962,51713,123,96,0.541872999998129,43.905266
344,1736,630.6366279069767,51973,130,130,0.5395329999981194,39.977547
345,1583,633.3971014492754,52214,135,106,0.5373639999981106,43.147312
346,1524,635.971098265896,52446,126,106,0.535275999998102,46.27665
347,1406,638.1902017291067,52677,130,101,0.5331969999980936,48.88083
348,1325,640.1637931034483,52909,122,110,0.531108999998085,29.079308
349,1211,641.7994269340974,53137,125,103,0.5290569999980766,34.882927
350,1479,644.1914285714286,53348,110,101,0.5271579999980689,52.2974
351,1325,646.1310541310542,53554,103,103,0.5253039999980613,17.554327
352,1443,648.3948863636364,53786,122,110,0.5232159999980528,36.729786
353,1480,650.7507082152974,54014,120,108,0.5211639999980444,61.28911
354,416,650.0875706214689,54112,53,45,0.5202819999980408,26.838886
355,1440,652.312676056338,54346,125,109,0.5181759999980322,35.283417
356,1619,655.0280898876405,54575,119,110,0.5161149999980238,35.64332
357,1303,656.843137254902,54767,96,96,0.5143869999980167,58.24846
358,1533,659.2905027932961,54994,120,107,0.5123439999980084,45.16443
359,1364,661.2534818941505,55199,101,104,0.5104989999980009,0.03201646
360,1563,663.7583333333333,55437,112,126,0.5083569999979921,50.99965
361,1551,666.2160664819944,55671,122,112,0.5062509999979835,66.31091
362,1269,667.8812154696133,55868,101,96,0.5044779999979763,35.850143
363,1458,670.0578512396694,56103,113,122,0.5023629999979676,10.867847
364,290,669.0137362637363,56245,68,74,0.5010849999979624,59.673664
365,1476,671.2246575342466,56493,129,119,0.4988529999979604,45.387333
366,1555,673.639344262295,56731,129,109,0.49671099999796486,10.787438
367,1723,676.4986376021799,57019,138,150,0.49411899999797027,41.300995
368,1550,678.8722826086956,57293,139,135,0.4916529999979754,58.7197
369,1243,680.4010840108401,57504,108,103,0.48975399999797936,36.76449
370,1336,682.172972972973,57701,96,101,0.48798099999798306,29.778282
371,1446,684.2318059299191,57991,148,142,0.4853709999979885,72.642044
372,756,684.4247311827957,58264,140,133,0.4829139999979936,71.67617
373,1729,687.2252010723861,58556,149,143,0.4802859999979991,74.428314
374,1745,690.0534759358288,58824,128,140,0.4778739999980041,43.62503
375,1657,692.632,59082,128,130,0.47555199999800896,73.29718
376,1743,695.4255319148937,59368,134,152,0.4729779999980143,66.81993
377,1884,698.57824933687,59668,152,148,0.47027799999801995,47.09477
378,1774,701.4232804232804,59968,146,154,0.4675779999980256,41.46384
379,1733,704.1451187335092,60245,137,140,0.46508499999803077,42.139465
380,1613,706.5368421052632,60488,106,137,0.4628979999980353,35.23268
381,1576,708.8188976377953,60729,112,129,0.46072899999803985,47.908024
382,1381,710.5785340314136,60942,91,122,0.45881199999804384,11.332011
383,1680,713.1096605744125,61218,137,139,0.456327999998049,35.979652
384,1396,714.8880208333334,61441,91,132,0.4543209999980532,51.99425
385,1325,716.4727272727273,61649,103,105,0.4524489999980571,45.311043
386,1465,718.4119170984455,61894,111,134,0.4502439999980617,80.02979
387,1488,720.4005167958657,62123,105,124,0.448182999998066,58.74145
388,1326,721.9613402061856,62336,106,107,0.44626599999807,9.748616
389,1616,724.2596401028278,62606,121,149,0.44383599999807505,21.324963
390,1936,727.3666666666667,62906,126,174,0.4411359999980807,91.5388
391,1866,730.2787723785166,63206,120,180,0.4384359999980863,72.88909
392,1312,731.7627551020408,63407,92,109,0.43662699999809007,44.005203
393,1594,733.9567430025445,63667,121,139,0.43428699999809495,68.809715
394,1950,737.0431472081218,63967,129,171,0.4315869999981006,53.16436
395,1615,739.2658227848101,64237,110,160,0.42915699999810564,43.877064
396,1562,741.3434343434343,64496,118,141,0.4268259999981105,46.80513
397,1230,742.5743073047859,64692,88,108,0.42506199999811417,34.241943
398,1411,744.2537688442211,64929,104,133,0.4229289999981186,61.99477
399,1486,746.1127819548872,65162,91,142,0.420831999998123,87.51403
400,1592,748.2275,65401,0,239,0.420831999998123,62.758656
401,1482,750.0573566084788,65630,89,140,0.4187709999981273,50.278316
402,1817,752.7114427860696,65930,127,173,0.4160709999981329,61.5465
403,1643,754.9205955334987,66178,100,148,0.41383899999813756,78.37839
404,1721,757.3118811881188,66458,113,167,0.4113189999981428,49.782993
405,2125,760.6888888888889,66758,119,181,0.40861899999814844,32.802578
406,1653,762.8866995073892,66997,120,119,0.4064679999981529,50.707474
407,1363,764.3611793611793,67221,93,131,0.4044519999981571,68.74367
408,522,763.7671568627451,67413,68,124,0.4027239999981607,61.700104
409,1829,766.3716381418093,67713,126,174,0.40002399999816635,58.44915
410,1291,767.6512195121951,67928,92,123,0.3980889999981704,121.38631
411,1680,769.8710462287105,68189,89,172,0.3957399999981753,33.482765
412,1424,771.4587378640776,68424,111,124,0.3936249999981797,41.635532
413,2006,774.4479418886199,68724,113,187,0.3909249999981853,137.78075
414,1751,776.8067632850242,69006,97,185,0.3883869999981906,69.92617
415,1699,779.0289156626505,69263,99,158,0.3860739999981954,31.354742
416,1332,780.3581730769231,69456,63,130,0.38433699999819904,94.33633
