Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate
789,2170,3315.4182509505704,338087,39,249,0.10033702261748748
790,8925,3322.518987341772,339244,104,1053,0.10033366918641319
791,9460,3330.278128950695,340360,100,1016,0.10033034912253559
792,5255,3332.7083333333335,340967,56,551,0.10032706209384555
793,8500,3339.2244640605295,342116,120,1029,0.10032380777163744
794,4900,3341.190176322418,342729,53,560,0.10032058583047633
795,9420,3348.8364779874214,343837,102,1006,0.10031739594816544
796,10285,3357.5502512562816,345023,116,1070,0.10031423780571384
797,10195,3366.129234629862,346131,112,996,0.1003111110873047
798,9380,3373.6654135338345,347243,111,1001,0.10030801548026354
799,8310,3379.843554443054,348393,115,1035,0.1003049506750271
800,3295,3379.7375,348833,50,390,0.10030191636511226
801,8850,3386.566791510612,349972,115,1024,0.10029891224708555
802,2560,3385.5361596009975,350278,37,269,0.10029593802053265
803,9500,3393.150684931507,351402,98,1026,0.1002929933880284
804,8755,3399.8196517412935,352524,103,1019,0.10029007805510712
805,13625,3412.521739130435,354121,161,1436,0.1002871917302331
806,8870,3419.2928039702233,355281,119,1041,0.1002843341247714
807,8335,3425.384138785626,356457,121,1055,0.10028150495295915
808,8875,3432.128712871287,357596,115,1024,0.10027870393187677
809,9350,3439.443757725587,358728,105,1027,0.10027593078141983
810,11045,3448.8333333333335,359927,122,1077,0.10027318522427099
811,3115,3448.4217016029593,360331,34,370,0.10027046698587222
812,9025,3455.289408866995,361442,112,999,0.10026777579439743
813,3435,3455.2644526445265,361864,42,380,0.10026511138072522
814,9295,3462.438574938575,362978,134,980,0.10026247347841202
815,9490,3469.834355828221,364102,117,1007,0.10025986182366539
816,9500,3477.2242647058824,365203,101,1000,0.10025727615531767
817,9895,3485.0795593635253,366323,118,1002,0.1002547162147999
818,9630,3492.591687041565,367442,105,1014,0.10025218174611585
819,10510,3501.159951159951,368596,99,1055,0.10024967249581657
820,4030,3501.8048780487807,369034,46,392,0.10024718821297493
821,8790,3508.246041412911,370128,105,989,0.10024472864916059
822,2125,3506.5632603406325,370390,24,238,0.1002422935584151
823,9920,3514.356014580802,371514,106,1018,0.10023988269722736
824,8595,3520.5218446601943,372653,105,1034,0.10023749582450925
825,8800,3526.921212121212,373801,114,1034,0.1002351327015715
826,2075,3525.1634382566585,374071,20,250,0.10023279309209986
827,9160,3531.977025392987,375160,111,978,0.10023047676213143
828,8795,3538.3333333333335,376240,103,977,0.10022818348003126
829,9180,3545.138721351025,377371,100,1031,0.10022591301646926
830,2120,3543.421686746988,377630,21,238,0.10022366514439716
831,9040,3550.0361010830325,378751,104,1017,0.1002214396390259
832,9340,3556.9951923076924,379826,78,997,0.10021923627780306
833,2040,3555.174069627851,380084,28,230,0.10021705484039072
834,9315,3562.080335731415,381326,131,1111,0.10021489510864327
835,9220,3568.8562874251497,382465,120,1019,0.10021275686658578
836,9255,3575.657894736842,383617,111,1041,0.10021063990039225
837,9480,3582.7120669056153,384721,120,984,0.10020854399836429
838,1595,3580.340095465394,384955,20,214,0.10020646895090995
839,9130,3586.954707985697,386045,112,978,0.10020441455052276
840,10680,3595.3988095238096,387330,147,1138,0.10020238059176097
841,9340,3602.229488703924,388463,124,1009,0.100200366871227
842,8470,3608.0106888361047,389565,113,989,0.10019837318754714
843,8560,3613.8849347568207,390682,119,998,0.10019639934135134
844,8975,3620.2369668246447,391803,102,1019,0.10019444513525334
845,3745,3620.3846153846152,392239,49,387,0.1001925103738309
846,1660,3618.067375886525,392498,24,235,0.10019059486360628
847,9255,3624.722550177096,393624,124,1002,0.10018869841302684
848,9220,3631.3207547169814,394735,109,1002,0.10018682083244596
849,9740,3638.5159010600705,395844,95,1014,0.10018496193410399
850,8835,3644.6294117647058,396958,105,1009,0.10018312153210958
851,8390,3650.2056404230316,398057,99,1000,0.10018129944242099
852,10000,3657.6584507042253,399186,123,1006,0.10017949548282772
853,9970,3665.0586166471276,400302,120,996,0.10017770947293231
854,9360,3671.7271662763465,401391,104,985,0.10017594123413229
855,1955,3669.719298245614,401643,24,228,0.1001741905896023
856,9230,3676.214953271028,402758,115,1000,0.10017245736427642
857,8440,3681.7736289381564,403863,103,1002,0.10017074138483069
858,8980,3687.948717948718,404776,95,818,0.10016904247966572
859,2110,3686.111757857974,405066,38,252,0.10016736047888959
860,1970,3684.1162790697676,405297,18,213,0.10016569521430083
861,8705,3689.9477351916375,406416,96,1023,0.10016404651937157
862,9740,3696.9663573085845,407537,122,999,0.10016241422923094
863,1790,3694.7566628041714,407814,37,240,0.1001607981806486
864,3675,3694.733796296296,408247,51,382,0.10015919821201831
865,5455,3696.7687861271675,408874,65,562,0.1001576141633419
866,8690,3702.5346420323326,409782,98,810,0.10015604587621316
867,8730,3708.3333333333335,410905,106,1017,0.10015449319380208
868,2115,3706.4976958525344,411157,25,227,0.10015295596083913
869,1855,3704.3670886075947,411414,25,232,0.10015143402359973
870,8545,3709.9310344827586,412530,85,1031,0.10014992722988887
871,9255,3716.297359357061,413688,130,1028,0.10014843542902595
872,9685,3723.1422018348626,414836,121,1027,0.10014695847182964
873,9590,3729.8625429553263,415960,121,1003,0.10014549621060297
874,8775,3735.6350114416477,417078,104,1014,0.1001440484991186
875,9155,3741.8285714285716,418217,129,1010,0.10014261519260419
876,3085,3741.078767123288,418630,43,370,0.10014119614772787
877,1780,3738.842645381984,418883,29,224,0.10013979122258401
878,10150,3746.144646924829,419995,119,993,0.10013840027667889
879,9410,3752.5881683731513,421072,109,968,0.10013702317091677
880,9900,3759.5738636363635,422217,117,1028,0.10013565976758594
881,1980,3757.5539160045405,422481,15,249,0.1001343099303449
882,3080,3756.785714285714,422909,49,379,0.10013297352420883
883,8680,3762.361268403171,423820,81,830,0.100131650415536
884,8895,3768.1674208144796,424743,110,813,0.10013034047201443
885,2050,3766.225988700565,425009,36,230,0.10012904356264866
886,8830,3771.941309255079,426145,111,1025,0.10012775955774672
887,3130,3771.217587373168,426547,42,360,0.100126488328907
888,1790,3768.9864864864867,426815,36,232,0.10012522974900559
889,9150,3775.0393700787404,427965,96,1054,0.10012398369218344
890,1920,3772.955056179775,428204,24,215,0.10012275003383382
891,3510,3772.6599326599326,428629,40,385,0.10012152865058987
892,2035,3770.7118834080716,428872,18,225,0.10012031942031227
893,8980,3776.545352743561,429954,100,982,0.10011912222207696
894,1445,3773.9373601789707,430208,27,227,0.10011793693616312
895,9080,3779.8659217877093,431338,103,1027,0.10011676344404119
896,8630,3785.2790178571427,432500,128,1034,0.10011560162836096
897,1720,3782.9765886287623,432793,33,260,0.1001144513729399
898,8330,3788.0400890868596,433876,97,986,0.10011331256275151
899,1980,3786.028921023359,434140,26,238,0.10011218508391383
900,1555,3783.55,434388,31,217,0.10011106882367801
901,2000,3781.570477247503,434683,43,252,0.10010996367041713
902,9020,3787.378048780488,435784,120,981,0.10010886951361493
903,1775,3785.1495016611298,436040,33,223,0.10010778624385482
904,8950,3790.862831858407,437189,105,1044,0.10010671375280891
905,9210,3796.8508287292816,438278,101,988,0.10010565193322721
906,1725,3794.564017660044,438519,25,216,0.10010460067892687
907,9000,3800.303197353914,439625,87,1019,0.1001035598847816
908,9340,3806.4041850220265,440733,124,984,0.10010252944671111
909,3220,3805.7590759075906,441168,55,380,0.10010150926167073
910,9530,3812.0494505494507,442257,98,991,0.10010049922764111
911,4970,3813.3205268935235,442859,52,550,0.100099499243618
912,3680,3813.1743421052633,443302,55,388,0.10009850920960217
913,2015,3811.2048192771085,443554,26,226,0.10009752902658939
914,1655,3808.8457330415754,443792,22,216,0.10009655859656054
915,3445,3808.448087431694,444227,47,388,0.10009559782247182
916,9140,3814.268558951965,445358,117,1014,0.100094646608245
917,4940,3815.4961832061067,445869,47,464,0.10009370485875789
918,5385,3817.205882352941,446487,67,551,0.10009277247983474
919,9105,3822.9597388465722,447573,86,1000,0.10009184937823688
920,1650,3820.5978260869565,447801,19,209,0.10009093546165339
921,3630,3820.390879478827,448241,34,406,0.10009003063869185
922,2330,3818.7744034707157,448534,40,253,0.10008913481886919
923,9570,3825.005417118093,449683,124,1025,0.1000882479126027
924,9245,3830.871212121212,450824,122,1019,0.10008736983120102
925,3940,3830.9891891891893,451284,56,404,0.10008650048685526
926,2315,3829.352051835853,451585,30,271,0.10008563979263027
927,9300,3835.2535059331176,452707,111,1011,0.10008478766245592
928,8845,3840.6519396551726,453840,96,1037,0.10008394401111846
929,1900,3838.5629709364907,454085,29,216,0.10008310875425207
930,8850,3843.951612903226,455272,116,1071,0.10008228180833036
931,8455,3848.90440386681,456321,97,952,0.10008146309065806
932,1715,3846.6148068669527,456572,31,220,0.1000806525193627
933,9135,3852.282958199357,457701,113,1016,0.1000798500133865
934,9095,3857.8961456102784,458804,110,993,0.10007905549247817
935,9560,3863.994652406417,459917,109,1004,0.10007826887718496
936,3805,3863.931623931624,460375,53,405,0.10007749008884471
937,3050,3863.0629669156883,460802,55,372,0.10007671904957792
938,9195,3868.7473347547975,461898,113,983,0.10007595568228
939,8470,3873.647497337593,462809,102,809,0.10007519991061363
940,9135,3879.244680851064,463947,112,1026,0.10007445165900097
941,3765,3879.123273113709,464402,44,411,0.10007371085261627
942,8130,3883.635881104034,465523,116,1005,0.10007297741737824
943,9180,3889.252386002121,466644,108,1013,0.10007225127994278
944,3105,3888.4216101694915,467056,29,383,0.1000715323676955
945,1695,3886.100529100529,467302,25,221,0.10007082060874462
946,2060,3884.1701902748414,467565,37,226,0.10007011593191363
947,9630,3890.2375923970435,468675,111,999,0.10006941826673425
948,10770,3897.4947257383965,469792,126,991,0.1000687275434394
949,2150,3895.6533192834563,470027,23,212,0.10006804369295617
950,9985,3902.063157894737,471144,129,988,0.10006736664689894
951,9130,3907.5604626708728,472280,96,1040,0.10006669633756253
952,9825,3913.7762605042017,473423,129,1014,0.10006603269791546
953,2115,3911.888772298006,473692,36,233,0.10006537566159321
954,9155,3917.3846960167716,474786,121,973,0.1000647251628916
955,1635,3914.994764397906,475027,32,209,0.10006408113676021
956,9140,3920.460251046025,476150,129,994,0.10006344351879591
957,9680,3926.478578892372,477285,106,1029,0.10006281224523636
958,8985,3931.758872651357,478441,127,1029,0.10006218725295367
959,3605,3931.4181438998958,478868,44,383,0.1000615684794481
960,5080,3932.6145833333335,479484,62,554,0.10006095586284178
961,1860,3930.4578563995838,479732,29,219,0.10006034934187254
962,3900,3930.4261954261956,480174,43,399,0.10005974885588778
963,3410,3929.8857736240916,480606,45,387,0.10005915434483839
964,2275,3928.1690871369296,480891,28,257,0.1000585657492728
965,8785,3933.20207253886,482006,105,1010,0.10005798301033092
966,4110,3933.385093167702,482466,44,416,0.10005740606973841
967,9575,3939.219234746639,483605,127,1012,0.1000568348698007
968,9740,3945.211776859504,484716,116,995,0.10005626935339734
969,1670,3942.863777089783,484966,29,221,0.10005570946397621
970,8500,3947.561855670103,486111,112,1033,0.1000551551455479
971,9410,3953.187435633368,487251,108,1032,0.10005460634268011
972,8780,3958.15329218107,488443,127,1065,0.10005406300049209
973,8580,3962.9033915724563,489576,118,1015,0.10005352506464918
974,10770,3969.8921971252566,490777,114,1087,0.10005299248135734
975,9150,3975.2051282051284,491868,97,994,0.10005246519735779
976,1890,3973.0686475409834,492102,19,215,0.10005194315992169
977,9805,3979.037871033777,493262,117,1043,0.10005142631684488
978,9235,3984.412065439673,494356,109,985,0.10005091461644261
979,8935,3989.4688457609805,495508,113,1039,0.1000504080075444
980,2795,3988.25,495946,54,384,0.10004990643948897
981,1560,3985.7747196738023,496188,19,223,0.10004940986211906
982,9110,3990.992871690428,497304,119,997,0.10004891822577655
983,2290,3989.262461851475,497609,32,273,0.10004843148129737
984,9010,3994.3648373983738,498729,99,1021,0.10004794958000669
985,1745,3992.0812182741115,498968,24,215,0.10004747247371397
986,9305,3997.469574036511,500069,118,983,0.10004700011470817
987,9340,4002.8824721377914,501153,96,988,0.10004653245575303
988,8005,4006.933198380567,502289,98,1038,0.10004606945008222
989,8860,4011.840242669363,503389,104,996,0.10004561105139481
990,9440,4017.3232323232323,504516,106,1021,0.10004515721385056
991,9055,4022.406659939455,505620,106,998,0.10004470789206532
992,8835,4027.2580645161293,506695,91,984,0.10004426304110656
993,9140,4032.4068479355487,507801,108,998,0.10004382261648877
994,10045,4038.4557344064388,508918,105,1012,0.10004338657416917
995,8370,4042.809045226131,510087,97,1072,0.10004295487054313
996,8550,4047.3343373493976,511217,100,1030,0.10004252746243994
997,8915,4052.2166499498494,512341,104,1020,0.10004210430711843
998,1965,4050.125250501002,512608,29,238,0.10004168536226274
999,9165,4055.2452452452453,513737,115,1014,0.10004127058597799
1000,9020,4060.21,514882,114,1031,0.10004085993678624
1001,1940,4058.091908091908,515137,30,225,0.10004045337362222
1002,9035,4063.058882235529,516292,113,1042,0.10004005085582927
1003,6210,4065.1994017946163,516948,66,590,0.10003965234315529
1004,9155,4070.268924302789,518139,129,1062,0.10003925779574865
1005,8030,4074.208955223881,519316,100,1077,0.10003886717415432
1006,5705,4075.8300198807156,519946,65,565,0.10003848043930978
1007,1790,4073.560079443893,520188,24,218,0.10003809755254124
1008,8500,4077.9513888888887,521313,108,1017,0.1000377184755597
1009,8355,4082.1902874132807,522426,113,1000,0.10003734317045716
1010,9675,4087.727722772277,523553,116,1011,0.10003697159970278
1011,9545,4093.1256181998024,524691,115,1023,0.10003660372613918
1012,8790,4097.766798418972,525824,106,1027,0.10003623951297869
1013,9110,4102.714708785785,526911,90,997,0.1000358789237997
1014,9725,4108.259368836292,528073,122,1040,0.10003552192254299
1015,3545,4107.704433497537,528494,39,382,0.10003516847350814
1016,9610,4113.120078740158,529667,115,1058,0.10003481854134995
1017,5335,4114.321533923304,530279,58,554,0.10003447209107491
1018,1945,4112.190569744597,530522,18,225,0.1000341290880377
1019,3420,4111.511285574093,530946,44,380,0.10003378949793773
1020,4125,4111.524509803921,531414,60,408,0.10003345328681572
1021,9065,4116.37610186092,532517,90,1013,0.10003312042105027
1022,8875,4121.0322896281805,533709,104,1088,0.10003279086735452
1023,8325,4125.1417399804495,534798,94,995,0.10003246459277283
1024,1900,4122.96875,535068,29,241,0.10003214156467748
1025,9525,4128.239024390244,536201,105,1028,0.10003182175076537
1026,8875,4132.8654970760235,537316,91,1024,0.10003150511905487
1027,8920,4137.526777020448,538429,106,1007,0.10003119163788252
1028,9020,4142.27626459144,539554,106,1019,0.10003088127589996
1029,1885,4140.08260447036,539812,31,227,0.10003057400207072
1030,1740,4137.752427184466,540072,34,226,0.10003026978566715
1031,8320,4141.8089233753635,541270,126,1072,0.1000299685962674
1032,9760,4147.252906976744,542430,114,1046,0.10002967040375223
1033,9840,4152.763794772507,543540,110,1000,0.10002937517830215
1034,2115,4150.793036750483,543797,22,235,0.1000290828903944
1035,12985,4159.328502415459,545257,134,1326,0.10002879351079992
1036,3855,4159.034749034749,545691,48,386,0.10002850701058053
1037,9205,4163.900675024108,546772,99,982,0.10002822336108592
1038,9295,4168.843930635838,547881,106,1003,0.10002794253395098
1039,9300,4173.782483156881,549058,123,1054,0.10002766450109268
1040,8580,4178.0192307692305,550144,100,986,0.10002738923470757
1041,10075,4183.683957732949,551321,114,1063,0.10002711670726874
1042,9115,4188.41650671785,552433,107,1005,0.10002684689152325
1043,6005,4190.15819750719,553099,78,588,0.10002657976048927
1044,9015,4194.77969348659,554211,116,996,0.1000263152874535
1045,3275,4193.899521531101,554633,47,375,0.10002605344596839
1046,9505,4198.977055449331,555712,90,989,0.1000257942098496
1047,11640,4206.084049665712,557022,124,1186,0.1000255375531733
1048,1775,4203.7643129770995,557261,29,210,0.10002528345027357
1049,9700,4209.0038131553865,558353,101,991,0.10002503187573997
1050,9720,4214.252380952381,559519,129,1037,0.10002478280441478
1051,3565,4213.634633682207,559953,49,385,0.1000245362113907
1052,3505,4212.96102661597,560429,52,424,0.10002429207200819
1053,1690,4210.565052231719,560698,26,243,0.10002405036185313
1054,9050,4215.156546489564,561793,102,993,0.1000238110567543
1055,9130,4219.815165876777,562941,118,1030,0.10002357413278098
1056,8110,4223.499053030303,564034,78,1015,0.1000233395662406
1057,2040,4221.4333017975405,564278,23,221,0.10002310733367628
1058,9225,4226.1625708884685,565376,116,982,0.10002287741186458
1059,9545,4231.1850802644,566473,100,997,0.10002264977781314
1060,1765,4228.858490566037,566695,24,198,0.10002242440875836
1061,8830,4233.195098963242,567808,98,1015,0.10002220128216313
1062,8675,4237.37758945386,568924,113,1003,0.10002198037571464
1063,9250,4242.093132643462,570056,110,1022,0.10002176166732202
1064,2030,4240.014097744361,570334,28,250,0.10002154513511427
1065,8755,4244.2535211267605,571459,109,1016,0.10002133075743798
1066,9090,4248.799249530957,572574,118,997,0.10002111851285522
1067,8265,4252.563261480787,573785,99,1112,0.10002090838014134
1068,1790,4250.2574906367045,574062,34,243,0.10002070033828289
1069,9410,4255.084190832554,575191,120,1009,0.10002049436647553
1070,5265,4256.028037383177,575746,55,500,0.10002029044412189
1071,9375,4260.807656395892,576888,113,1029,0.10002008855082958
1072,8955,4265.186567164179,578018,131,999,0.10001988866640908
1073,9395,4269.967381174278,579153,127,1008,0.1000196907708718
1074,1935,4267.793296089386,579412,20,239,0.10001949484442803
1075,9295,4272.46976744186,580543,138,993,0.10001930086748494
1076,8990,4276.8540892193305,581651,113,995,0.10001910882064467
1077,8520,4280.793871866295,582549,89,809,0.1000189186847024
1078,1810,4278.50185528757,582831,27,255,0.10001873044064437
1079,9215,4283.076923076923,583951,118,1002,0.100018544069646
1080,9015,4287.458333333333,585044,105,988,0.10001835955307006
1081,7825,4290.7308048103605,586173,93,1036,0.10001817687246473
1082,9095,4295.170979667283,587287,100,1014,0.10001799600956178
1083,9090,4299.598337950139,588414,109,1018,0.10001781694627479
1084,3130,4298.519372693727,588829,39,376,0.10001763966469727
1085,8390,4302.290322580645,589938,90,1019,0.10001746414710093
1086,10460,4307.9604051565375,591161,128,1095,0.10001729037593383
1087,9720,4312.939282428702,592304,117,1026,0.10001711833381877
1088,2130,4310.932904411765,592548,27,217,0.10001694800355132
1089,10160,4316.303948576676,593764,126,1090,0.10001677936809837
1090,8790,4320.408256880734,594902,114,1024,0.10001661241059621
1091,8515,4324.252978918424,595999,102,995,0.10001644711434896
1092,8515,4328.090659340659,597114,125,990,0.10001628346282683
1093,8780,4332.163769441903,598215,106,995,0.10001612143966457
1094,1920,4329.95886654479,598448,21,212,0.1000159610286597
1095,3800,4329.474885844749,598855,38,369,0.100015802213771
1096,9295,4334.005474452555,599785,125,805,0.10001564497911684
1097,9555,4338.764813126709,600933,111,1037,0.10001548930897365
1098,1600,4336.270491803279,601166,22,211,0.10001533518777425
1099,9130,4340.632393084622,602259,97,996,0.1000151826001064
1100,1760,4338.286363636364,602506,24,223,0.10001503153071123
1101,9200,4342.702089009991,603604,115,983,0.10001488196448165
1102,2230,4340.784936479129,603886,30,252,0.10001473388646091
1103,8875,4344.895738893925,604775,77,812,0.10001458728184111
1104,9165,4349.261775362319,605888,124,989,0.10001444213596164
1105,9275,4353.719457013574,606997,105,1004,0.1000142984343078
1106,9205,4358.105786618445,608126,108,1021,0.10001415616250932
1107,9360,4362.624209575429,609284,118,1040,0.10001401530633887
1108,9095,4366.895306859205,610372,103,985,0.10001387585171075
1109,1685,4364.477006311993,610624,35,217,0.10001373778467935
1110,9405,4369.018018018018,611749,108,1017,0.10001360109143788
1111,4975,4369.563456345634,612290,55,486,0.10001346575831688
1112,9485,4374.163669064748,613397,112,995,0.10001333177178293
1113,3245,4373.149146451034,613809,34,378,0.10001319911843727
1114,10360,4378.523339317774,614984,128,1047,0.10001306778501445
1115,9185,4382.834080717489,616089,118,987,0.10001293775838103
1116,9595,4387.504480286739,617202,107,1006,0.10001280902553422
1117,8830,4391.481647269472,618331,103,1026,0.10001268157360065
1118,1805,4389.168157423971,618561,22,208,0.100012555389835
1119,9250,4393.512064343164,619684,122,1001,0.1000124304616188
1120,9710,4398.258928571428,620819,128,1007,0.10001230677645911
1121,9210,4402.551293487957,622004,127,1058,0.10001218432198734
1122,8665,4406.350267379679,623173,108,1061,0.1000120630859579
1123,9430,4410.823686553874,624284,105,1006,0.10001194305624714
1124,9245,4415.124555160142,625392,110,998,0.10001182422085193
1125,8405,4418.671111111111,626592,118,1082,0.10001170656788867
1126,4720,4418.9387211367675,627163,66,505,0.10001159008559195
1127,2320,4417.076308784383,627446,32,251,0.10001147476231345
1128,5225,4417.79255319149,628050,61,543,0.10001136058652074
1129,9745,4422.511071744907,629217,111,1056,0.10001124754679615
1130,1700,4420.101769911505,629449,21,211,0.10001113563183561
1131,2045,4418.001768346596,629732,30,253,0.10001102483044755
1132,8785,4421.859540636043,630856,116,1008,0.1000109151315517
1133,9160,4426.041482789055,631991,106,1029,0.10001080652417811
1134,9560,4430.568783068783,633115,120,1004,0.10001069899746595
1135,8845,4434.458149779735,634264,113,1036,0.10001059254066244
1136,5490,4435.387323943662,634902,77,561,0.10001048714312183
1137,8230,4438.72471416007,635809,97,810,0.10001038279430427
1138,1805,4436.4103690685415,636093,40,244,0.1000102794837748
1139,9120,4440.522388059701,637193,100,1000,0.10001017720120227
1140,8995,4444.517543859649,638313,119,1001,0.10001007593635834
1141,2025,4442.397020157757,638589,22,254,0.10000997567911644
1142,9065,4446.444833625219,639705,104,1012,0.10000987641945076
1143,9285,4450.678040244969,640837,103,1029,0.10000977814743527
1144,3630,4449.960664335665,641255,40,378,0.10000968085324266
1145,1970,4447.794759825328,641508,19,234,0.10000958452714345
1146,1770,4445.458115183246,641744,32,204,0.10000948915950493
1147,3235,4444.402789886661,642174,48,382,0.10000939474079028
1148,14650,4453.292682926829,643781,160,1447,0.10000930126155753
1149,1920,4451.087902523934,644036,20,235,0.10000920871245869
1150,9000,4455.04347826087,645160,106,1018,0.10000911708423878
1151,9435,4459.370112945265,646303,127,1016,0.10000902636773487
1152,2530,4457.6953125,646603,30,270,0.10000893655387527
1153,9090,4461.71292281006,647726,109,1014,0.1000088476336785
1154,1565,4459.202772963605,647956,24,206,0.10000875959825248
1155,9080,4463.203463203463,649069,94,1019,0.10000867243879358
1156,1895,4460.981833910035,649327,35,223,0.10000858614658578
1157,1645,4458.547968885047,649567,26,214,0.1000085007129998
1158,9190,4462.633851468048,650693,103,1023,0.1000084161294922
1159,9435,4466.924072476273,651809,117,999,0.10000833238760456
1160,8880,4470.728448275862,652918,98,1011,0.10000824947896263
1161,9930,4475.430663221361,654099,117,1064,0.10000816739527547
1162,8955,4479.285714285715,655209,110,1000,0.10000808612833464
1163,1900,4477.0679277730005,655446,23,214,0.10000800567001339
1164,8290,4480.343642611684,656542,89,1007,0.1000079260122658
1165,3500,4479.502145922746,656968,42,384,0.10000784714712606
1166,8960,4483.344768439108,658083,108,1007,0.10000776906670755
1167,6095,4484.725792630677,658710,70,557,0.1000076917632022
1168,9620,4489.122431506849,659830,133,987,0.10000761522887958
1169,2225,4487.185628742515,660115,34,251,0.10000753945608619
1170,10605,4492.41452991453,661271,141,1015,0.10000746443724469
1171,1765,4490.085397096499,661520,30,219,0.10000739016485313
1172,9110,4494.0273037542665,662657,115,1022,0.10000731663148422
1173,5755,4495.102301790282,663291,73,561,0.10000724382978456
1174,8910,4498.862862010222,664380,88,1001,0.10000717175247391
1175,9945,4503.497872340426,665541,150,1011,0.10000710039234449
1176,9380,4507.64455782313,666657,118,998,0.10000702974226021
1177,8815,4511.304163126593,667760,117,986,0.10000695979515602
1178,8855,4514.991511035653,668852,117,975,0.10000689054403715
1179,9640,4519.338422391857,669979,104,1023,0.10000682198197842
1180,8845,4523.004237288135,671076,104,993,0.10000675410212358
1181,9070,4526.8543607112615,672225,123,1026,0.10000668689768458
1182,9660,4531.197123519459,673383,111,1047,0.10000662036194091
1183,9105,4535.063398140322,674540,110,1047,0.10000655448823896
1184,9360,4539.138513513513,675614,109,965,0.10000648926999128
1185,9695,4543.489451476793,676710,94,1002,0.10000642470067603
1186,8375,4546.720067453625,677834,113,1011,0.10000636077383619
1187,9510,4550.901432181971,678951,124,993,0.10000629748307903
1188,9000,4554.646464646465,680063,96,1016,0.10000623482207543
1189,9505,4558.80992430614,681164,121,980,0.10000617278455924
1190,9040,4562.575630252101,682283,122,997,0.10000611136432665
1191,1895,4560.335852225021,682542,26,233,0.10000605055523558
1192,8640,4563.758389261745,683717,118,1057,0.10000599035120507
1193,1865,4561.496227996647,683973,26,230,0.10000593074621468
1194,9325,4565.485762144053,685080,98,1009,0.10000587173430385
1195,1945,4563.292887029289,685352,26,246,0.10000581330957135
1196,1835,4561.011705685619,685582,27,203,0.10000575546617464
1197,8745,4564.507101086048,686723,100,1041,0.10000569819832936
1198,9230,4568.401502504174,687870,100,1047,0.10000564150030865
1199,9625,4572.618849040868,688958,115,973,0.10000558536644268
1200,2050,4570.516666666666,689204,31,215,0.100005529791118
1201,2555,4568.83846794338,689504,25,275,0.10000547476877704
1202,9400,4572.857737104825,690597,104,989,0.10000542029391753
1203,1785,4570.540315876974,690868,36,235,0.10000536636109192
1204,1530,4568.014950166113,691117,32,217,0.10000531296490689
1205,3370,4567.020746887967,691554,47,390,0.10000526010002278
1206,9085,4570.766998341625,692642,103,985,0.10000520776115306
1207,4775,4570.936205468102,693182,62,478,0.10000515594306379
1208,8915,4574.532284768212,694355,106,1067,0.10000510464057313
1209,9475,4578.585607940447,695457,109,993,0.10000505384855078
1210,8635,4581.938016528926,696592,93,1042,0.1000050035619175
1211,9360,4585.883567299752,697685,121,972,0.10000495377564457
1212,9325,4589.793729372937,698892,126,1081,0.10000490448475333
1213,11620,4595.589447650454,700071,115,1064,0.10000485568431466
1214,3660,4594.818780889621,700501,52,378,0.10000480736944847
1215,1780,4592.502057613168,700781,26,254,0.10000475953532323
1216,8860,4596.011513157895,701863,110,972,0.10000471217715548
1217,9190,4599.786359901397,702971,129,979,0.10000466529020939
1218,8650,4603.111658456486,704119,107,1041,0.1000046188697962
1219,9055,4606.763740771124,705220,96,1005,0.10000457291127383
1220,3990,4606.258196721312,705670,54,396,0.10000452741004641
1221,1780,4603.943488943489,705905,27,208,0.10000448236156376
1222,3395,4602.954173486089,706341,51,385,0.10000443776132101
1223,2090,4600.8994276369585,706636,35,260,0.10000439360485808
1224,1635,4598.476307189542,706883,27,220,0.1000043498877593
1225,1745,4596.1469387755105,707142,30,229,0.10000430660565292
1226,3470,4595.228384991843,707564,49,373,0.1000042637542107
1227,3510,4594.343928280358,707990,44,382,0.10000422132914745
1228,8680,4597.671009771987,709122,99,1033,0.10000417932622063
1229,8890,4601.1635475996745,710221,110,989,0.10000413774122992
1230,8525,4604.3536585365855,711365,126,1018,0.10000409657001678
1231,1950,4602.197400487408,711617,29,223,0.10000405580846405
1232,9200,4605.929383116883,712764,107,1040,0.10000401545249556
1233,2210,4603.986212489862,713052,31,257,0.10000397549807566
1234,1540,4601.503241491086,713281,20,209,0.10000393594120888
1235,1995,4599.392712550607,713513,19,213,0.10000389677793949
1236,9835,4603.628640776699,714609,108,988,0.10000385800435115
1237,1770,4601.337914308811,714868,32,227,0.10000381961656646
1238,3450,4600.407915993538,715322,69,385,0.1000037816107466
1239,1825,4598.167877320419,715548,16,210,0.10000374398309099
1240,9290,4601.951612903225,716702,128,1026,0.10000370672983679
1241,8550,4605.132957292506,717829,89,1038,0.10000366984725867
1242,8865,4608.562801932367,718924,104,991,0.10000363333166833
1243,9310,4612.345132743363,720040,125,991,0.10000359717941418
1244,8945,4615.827974276527,721145,99,1006,0.10000356138688098
1245,2150,4613.847389558233,721403,29,229,0.10000352595048943
1246,9395,4617.684590690209,722531,104,1024,0.10000349086669587
1247,8485,4620.785886126704,723660,91,1038,0.10000345613199188
1248,9005,4624.298878205128,724758,112,986,0.10000342174290398
1249,1985,4622.185748598879,724982,22,202,0.10000338769599322
