Episode,Episode reward,Running reward,Total actions,Exploration actions,Exploitation actions,Greed rate,Loss
94,336,2.6914893617021276,8876,166,0,0.9201159999996738,2.4672093
95,-231,0.23157894736842105,8941,65,0,0.9195309999996714,0.21724813
96,-87,-0.6770833333333334,8998,57,0,0.9190179999996693,0.6001134
97,77,0.12371134020618557,9148,150,0,0.9176679999996638,1.3211083
98,598,6.224489795918367,9350,202,0,0.9158499999996563,0.019102994
99,-195,4.191919191919192,9402,52,0,0.9153819999996544,0.009678672
100,833,12.48,9599,197,0,0.9136089999996472,2.2881331
101,-157,10.801980198019802,9649,50,0,0.9131589999996453,0.6572714
102,166,12.323529411764707,9776,127,0,0.9120159999996407,3.4601455
103,680,18.805825242718445,9954,178,0,0.9104139999996341,0.62470675
104,-228,16.432692307692307,9996,42,0,0.9100359999996326,0.20792045
105,328,19.4,10150,138,16,0.9086499999996269,2.2939253
106,-103,18.245283018867923,10202,48,4,0.908181999999625,4.454034
107,-160,16.57943925233645,10245,37,6,0.9077949999996234,2.198714
108,81,17.175925925925927,10378,125,8,0.9065979999996185,0.88570505
109,872,25.01834862385321,10594,191,25,0.9046539999996106,1.4059787
110,1005,33.92727272727273,10802,180,28,0.902781999999603,0.4062881
111,-150,32.270270270270274,10870,63,5,0.9021699999996005,0.41005874
112,954,40.5,11066,178,18,0.9004059999995933,2.360487
113,522,44.76106194690266,11286,206,14,0.8984259999995852,2.6046498
114,337,47.324561403508774,11498,192,20,0.8965179999995774,0.6343311
115,959,55.25217391304348,11717,203,16,0.8945469999995693,2.190115
116,159,56.14655172413793,11909,168,24,0.8928189999995623,0.21343775
117,603,60.82051282051282,12120,180,31,0.8909199999995545,1.2270966
118,599,65.38135593220339,12360,212,28,0.8887599999995457,0.90892416
119,-165,63.445378151260506,12440,76,4,0.8880399999995428,2.089497
120,253,65.025,12547,93,14,0.8870769999995388,0.22594672
121,-84,63.79338842975206,12630,76,7,0.8863299999995358,1.2861905
122,547,67.75409836065573,12852,186,36,0.8843319999995276,1.9980278
123,-322,64.58536585365853,12893,40,1,0.8839629999995261,2.4995527
124,830,70.75806451612904,13118,202,23,0.8819379999995178,0.4211335
125,501,74.2,13365,210,37,0.8797149999995088,0.9907866
126,804,79.9920634920635,13588,204,19,0.8777079999995006,2.2196393
127,844,86.00787401574803,13826,208,30,0.8755659999994918,0.21586254
128,1093,93.875,14044,183,35,0.8736039999994838,1.6078236
129,834,99.6124031007752,14266,192,30,0.8716059999994756,0.91343755
130,436,102.2,14471,180,25,0.8697609999994681,0.6130031
131,413,104.57251908396947,14679,188,20,0.8678889999994605,3.9408598
132,514,107.67424242424242,14890,181,30,0.8659899999994527,2.0914845
133,61,107.32330827067669,14988,83,15,0.8651079999994491,1.3994505
134,332,109.0,15174,167,19,0.8634339999994423,1.3958619
135,920,115.00740740740741,15401,188,39,0.8613909999994339,0.20708367
136,507,117.88970588235294,15615,185,29,0.859464999999426,0.22796114
137,783,122.74452554744525,15840,189,36,0.8574399999994178,0.20744465
138,298,124.01449275362319,15936,88,8,0.8565759999994143,3.4714198
139,385,125.89208633093526,16144,176,32,0.8547039999994066,1.0106977
140,26,125.17857142857143,16346,164,38,0.8528859999993992,0.23432629
141,740,129.53900709219857,16571,197,28,0.8508609999993909,0.4238156
142,154,129.7112676056338,16691,107,13,0.8497809999993865,0.41025928
143,818,134.52447552447552,16922,198,33,0.847701999999378,2.0930822
144,803,139.16666666666666,17130,176,32,0.8458299999993704,0.01801624
145,972,144.91034482758621,17365,199,36,0.8437149999993617,1.8842281
146,305,146.0068493150685,17491,104,22,0.8425809999993571,0.40324557
147,972,151.62585034013605,17726,206,29,0.8404659999993485,0.22831553
148,244,152.25,17856,111,19,0.8392959999993437,0.6236336
149,-320,149.08053691275168,17906,43,7,0.8388459999993418,1.9842443
150,836,153.66,18114,169,39,0.8369739999993342,0.6479232
151,1065,159.6953642384106,18363,214,35,0.834732999999325,0.4126028
152,667,163.0328947368421,18590,194,33,0.8326899999993167,0.39908323
153,927,168.0261437908497,18821,202,29,0.8306109999993082,0.63828087
154,1141,174.34415584415584,19051,189,41,0.8285409999992998,0.006591842
155,347,175.45806451612904,19272,188,33,0.8265519999992916,0.6030252
156,1236,182.25641025641025,19500,182,46,0.8244999999992833,3.099698
157,1065,187.87898089171975,19710,178,32,0.8226099999992755,1.9081407
158,888,192.31012658227849,19907,170,27,0.8208369999992683,3.87627
159,956,197.11320754716982,20131,188,36,0.8188209999992601,0.39924654
160,-80,195.38125,20185,46,8,0.8183349999992581,2.1056867
161,952,200.08074534161491,20426,188,53,0.8161659999992492,2.6951375
162,1085,205.54320987654322,20641,171,44,0.8142309999992413,0.5977521
163,1200,211.64417177914112,20865,172,52,0.8122149999992331,1.502131
164,-214,209.0487804878049,20911,40,6,0.8118009999992314,1.014996
165,565,211.20606060606062,21116,164,41,0.8099559999992239,0.4034765
166,910,215.4156626506024,21337,175,46,0.8079669999992157,1.1970505
167,233,215.52095808383234,21585,206,42,0.8057349999992066,0.61083746
168,722,218.53571428571428,21803,169,49,0.8037729999991986,0.20662375
169,298,219.0059171597633,21924,102,19,0.8026839999991942,0.59673274
170,-29,217.54705882352943,21990,54,12,0.8020899999991917,1.2192919
171,570,219.6081871345029,22238,196,52,0.7998579999991826,2.070897
172,610,221.87790697674419,22473,186,49,0.797742999999174,1.7893037
173,447,223.17919075144508,22612,108,31,0.7964919999991689,2.0120864
174,621,225.4655172413793,22850,192,46,0.7943499999991601,0.42183024
175,1032,230.0742857142857,23104,200,54,0.7920639999991508,1.0022538
176,599,232.17045454545453,23322,170,48,0.7901019999991428,1.8123673
177,754,235.11864406779662,23564,203,39,0.7879239999991339,1.4858117
178,856,238.6067415730337,23813,181,68,0.7856829999991247,0.40697998
179,593,240.58659217877096,24020,173,34,0.7838199999991171,0.40624458
180,863,244.04444444444445,24201,139,42,0.7821909999991105,0.43102396
181,1026,248.3646408839779,24418,169,48,0.7802379999991025,2.3842943
182,808,251.43956043956044,24643,171,54,0.7782129999990942,0.4233797
183,1007,255.56830601092895,24845,152,50,0.7763949999990868,1.5230764
184,1281,261.14130434782606,25075,179,51,0.7743249999990783,1.8834578
185,841,264.2756756756757,25274,150,49,0.772533999999071,0.23573278
186,357,264.7741935483871,25510,172,64,0.7704099999990623,0.4076514
187,555,266.32620320855614,25768,205,53,0.7680879999990529,0.81659925
188,876,269.5691489361702,26005,180,57,0.7659549999990442,0.92194164
189,735,272.031746031746,26192,127,60,0.7642719999990373,0.85846937
190,723,274.40526315789475,26440,194,54,0.7620399999990282,1.2296612
191,-123,272.32460732984293,26562,99,23,0.7609419999990237,1.6069208
192,1035,276.296875,26760,154,44,0.7591599999990164,0.41768572
193,1218,281.1761658031088,26995,180,55,0.7570449999990078,3.2725375
194,459,282.0927835051546,27239,183,61,0.7548489999989988,0.79088384
195,488,283.14871794871794,27480,194,47,0.7526799999989899,1.4267167
196,594,284.734693877551,27702,165,57,0.7506819999989818,0.21218696
197,1017,288.4517766497462,27971,204,65,0.7482609999989719,0.41056088
198,102,287.510101010101,28068,77,20,0.7473879999989683,1.5948904
199,885,290.51256281407035,28317,187,62,0.7451469999989592,1.3871113
200,1035,294.235,28548,174,57,0.7430679999989507,2.9938638
201,365,294.58706467661693,28768,164,56,0.7410879999989426,0.6150391
202,820,297.18811881188117,28989,168,53,0.7390989999989345,0.014399321
203,879,300.0541871921182,29242,177,76,0.7368219999989252,0.023879435
204,-201,297.5980392156863,29292,40,10,0.7363719999989233,1.0285045
205,916,300.6146341463415,29488,146,50,0.7346079999989161,2.19832
206,1001,304.0145631067961,29709,153,68,0.732618999998908,0.2038178
207,626,305.57004830917873,29930,154,67,0.7306299999988999,0.82476664
208,1138,309.57211538461536,30135,154,51,0.7287849999988923,1.4853048
209,1054,313.13397129186603,30350,152,63,0.7268499999988844,1.7025571
210,1167,317.2,30568,160,58,0.7248879999988764,0.6291007
211,922,320.06635071090045,30766,148,50,0.7231059999988692,1.3946371
212,1079,323.64622641509436,30985,156,63,0.7211349999988611,0.22153218
213,1330,328.37089201877933,31211,155,71,0.7191009999988528,0.8425716
214,1077,331.86915887850466,31426,149,66,0.7171659999988449,1.8952887
215,1058,335.24651162790695,31689,178,85,0.7147989999988352,1.2254301
216,626,336.5925925925926,31902,159,54,0.7128819999988274,2.6593962
217,995,339.62672811059906,32118,147,69,0.7109379999988195,0.23326793
218,1049,342.8807339449541,32320,146,56,0.709119999998812,0.601116
219,1042,346.0730593607306,32552,149,83,0.7070319999988035,0.40606296
220,1023,349.15,32762,147,63,0.7051419999987958,1.3913352
221,1047,352.3076923076923,32985,153,70,0.7031349999987876,0.2058706
222,1553,357.7162162162162,33383,254,144,0.699552999998773,0.82944155
223,795,359.67713004484307,33585,136,66,0.6977349999987655,1.6801887
224,858,361.9017857142857,33824,166,73,0.6955839999987568,1.4100896
225,153,360.97333333333336,33916,68,24,0.6947559999987534,0.23270074
226,955,363.60176991150445,34116,128,72,0.692955999998746,1.3748361
227,817,365.59911894273125,34310,137,57,0.6912099999987389,2.2663584
228,944,368.1359649122807,34548,158,80,0.6890679999987301,1.0371639
229,988,370.8427947598253,34800,177,75,0.6867999999987209,3.265157
230,772,372.5869565217391,34996,139,57,0.6850359999987137,1.9313407
231,1257,376.4155844155844,35241,150,95,0.6828309999987047,0.6150127
232,1248,380.17241379310343,35476,164,71,0.680715999998696,0.44317308
233,1061,383.09442060085837,35719,162,81,0.6785289999986871,0.41361347
234,1178,386.491452991453,35933,149,65,0.6766029999986792,1.493878
235,849,388.4595744680851,36134,148,53,0.6747939999986718,0.20971166
236,1047,391.25,36342,141,67,0.6729219999986642,2.678543
237,1029,393.9409282700422,36581,177,62,0.6707709999986554,1.0102644
238,1289,397.70168067226894,36800,147,72,0.6687999999986474,0.8338458
239,1145,400.8284518828452,37032,161,71,0.6667119999986388,0.42729852
240,1389,404.9458333333333,37299,183,84,0.664308999998629,1.6165012
241,1162,408.0871369294606,37582,185,98,0.6617619999986186,0.21979547
242,1249,411.56198347107437,37831,164,85,0.6595209999986095,0.40530673
243,1087,414.34156378600824,38055,158,66,0.6575049999986012,0.4030577
244,908,416.36475409836066,38317,183,79,0.6551469999985916,1.0216444
245,990,418.7061224489796,38490,114,59,0.6535899999985852,1.7843617
246,1084,421.4105691056911,38728,156,82,0.6514479999985765,1.5901506
247,1023,423.84615384615387,38930,139,63,0.6496299999985691,2.279323
248,1150,426.7741935483871,39163,152,81,0.6475329999985605,0.59726954
249,890,428.63453815261045,39398,147,88,0.6454179999985519,1.003679
250,1075,431.22,39606,147,61,0.6435459999985442,1.2949747
251,1018,433.55776892430276,39852,155,91,0.6413319999985352,0.21778503
252,1230,436.718253968254,40141,184,105,0.6387309999985246,0.42008647
253,1039,439.098814229249,40377,160,76,0.6366069999985159,0.82032096
254,1158,441.92913385826773,40622,146,99,0.6344019999985069,0.21360084
255,968,443.9921568627451,40856,145,89,0.6322959999984983,1.2021196
256,861,445.62109375,41063,133,74,0.6304329999984907,0.81459534
257,961,447.6264591439689,41326,174,89,0.628065999998481,0.4212227
258,1240,450.69767441860466,41568,146,96,0.6258879999984721,0.6187939
259,1060,453.05019305019306,41795,146,81,0.6238449999984638,0.4140356
260,1126,455.6384615384615,42022,146,81,0.6218019999984554,0.20865239
261,1102,458.11494252873564,42267,140,105,0.6195969999984464,0.4032694
262,955,460.01145038167937,42486,129,90,0.6176259999984384,1.4282359
263,1075,462.34980988593156,42728,144,98,0.6154479999984295,0.62181544
264,1053,464.5871212121212,42922,123,71,0.6137019999984223,1.5880266
265,957,466.44528301886794,43131,126,83,0.6118209999984147,1.1834514
266,974,468.3533834586466,43339,124,84,0.609948999998407,1.0098696
267,1054,470.5468164794008,43577,143,95,0.6078069999983983,0.2119712
268,1261,473.49626865671644,43928,206,145,0.6046479999983854,1.8802245
269,849,474.8921933085502,44110,123,59,0.6030099999983787,0.81087494
270,1260,477.8,44397,173,114,0.6004269999983681,0.42959046
271,1200,480.4649446494465,44651,145,109,0.5981409999983588,1.4072192
272,1154,482.94117647058823,44928,163,114,0.5956479999983486,0.7980259
273,1006,484.85714285714283,45130,119,83,0.5938299999983412,0.61116797
274,1170,487.35766423357666,45356,122,104,0.5917959999983329,2.4777932
275,1742,491.92,45775,234,185,0.5880249999983175,0.40877336
276,1419,495.2789855072464,46083,199,109,0.5852529999983062,0.4276489
277,1432,498.6606498194946,46478,229,166,0.5816979999982916,1.2044443
278,1218,501.2482014388489,46693,128,87,0.5797629999982837,2.357019
279,973,502.93906810035844,46961,160,108,0.5773509999982739,0.6204857
280,1114,505.12142857142857,47216,148,107,0.5750559999982645,0.21115363
281,1183,507.5338078291815,47470,144,110,0.5727699999982552,0.41779402
282,1044,509.43617021276594,47672,131,71,0.5709519999982478,0.6223297
283,1429,512.6855123674911,47998,197,129,0.5680179999982358,0.6298932
284,1717,516.9260563380282,48395,214,183,0.5644449999982212,1.0227847
285,1318,519.7368421052631,48669,155,119,0.5619789999982111,2.1351912
286,1370,522.7097902097902,48977,172,136,0.5592069999981998,0.8048253
287,1772,527.0627177700349,49365,202,186,0.5557149999981855,1.3242447
288,849,528.1805555555555,49671,174,132,0.5529609999981743,0.4045639
289,1271,530.7508650519031,49937,144,122,0.5505669999981645,1.0956609
290,1089,532.6758620689656,50127,105,85,0.5488569999981575,3.7885208
291,515,532.615120274914,50345,121,97,0.5468949999981495,2.395224
292,1015,534.2671232876712,50525,85,95,0.5452749999981429,2.2720304
293,838,535.3037542662116,50692,91,76,0.5437719999981367,6.392405
294,1419,538.3095238095239,51043,190,161,0.5406129999981238,1.2445209
295,1441,541.3694915254238,51383,174,166,0.5375529999981113,1.4191163
296,860,542.4459459459459,51600,127,90,0.5355999999981034,1.3340955
297,725,543.060606060606,51836,111,125,0.5334759999980947,4.5726614
298,2278,548.8825503355705,52278,229,213,0.5294979999980785,0.493051
299,1263,551.2709030100334,52548,164,106,0.5270679999980685,1.2714016
300,1401,554.1033333333334,52813,142,123,0.5246829999980588,2.6755948
301,949,555.4152823920266,53061,126,122,0.5224509999980497,3.4883442
302,989,556.8509933774834,53311,135,115,0.5202009999980405,1.2214994
303,1708,560.6501650165017,53726,212,203,0.5164659999980252,2.460649
304,1140,562.5559210526316,54009,153,130,0.5139189999980148,3.2688882
305,1738,566.4098360655738,54368,184,175,0.5106879999980016,1.2126305
306,900,567.5,54552,87,97,0.5090319999979949,1.6015269
307,905,568.5993485342019,54831,153,126,0.5065209999979846,2.6212685
308,1195,570.6331168831168,55070,125,114,0.5043699999979758,5.3926435
309,1686,574.242718446602,55442,167,205,0.5010219999979622,6.951507
310,1175,576.1806451612903,55663,109,112,0.49903299999796,0.9026704
311,1994,580.7395498392283,56061,186,212,0.4954509999979675,4.468685
312,1385,583.3173076923077,56374,154,159,0.49263399999797336,2.026237
313,1263,585.4888178913739,56659,148,137,0.4900689999979787,1.2497495
314,1200,587.4458598726114,56906,134,113,0.48784599999798334,1.997991
315,1540,590.4698412698413,57303,206,191,0.4842729999979908,3.034273
316,1238,592.5189873417721,57567,129,135,0.48189699999799573,0.8625933
317,2029,597.0504731861199,57961,172,222,0.4783509999980031,3.8218312
318,1112,598.6698113207547,58229,140,128,0.47593899999800815,2.9984093
319,1749,602.2758620689655,58627,203,195,0.4723569999980156,3.2039237
320,1858,606.2,59007,180,200,0.46893699999802274,1.3190172
321,1925,610.3084112149533,59395,174,214,0.46544499999803,2.0393567
322,1359,612.6335403726708,59678,135,148,0.4628979999980353,1.991603
323,1960,616.8049535603715,60087,201,208,0.459216999998043,2.8472073
324,1847,620.6018518518518,60465,158,220,0.4558149999980501,1.9861645
325,1335,622.8,60711,108,138,0.4536009999980547,1.896936
326,1823,626.4815950920246,61080,181,188,0.4502799999980616,2.1109378
327,1834,630.1743119266055,61434,166,188,0.44709399999806826,0.83380955
328,1808,633.765243902439,61818,146,238,0.44363799999807546,3.0670068
329,1989,637.8844984802431,62194,164,212,0.4402539999980825,1.6002884
330,1212,639.6242424242424,62461,115,152,0.4378509999980875,1.3268914
331,1858,643.3051359516617,62808,146,201,0.43472799999809403,0.8244363
332,1967,647.2921686746988,63183,169,206,0.43135299999810106,2.4218056
333,1921,651.1171171171171,63576,170,223,0.42781599999810843,0.810267
334,1668,654.1616766467066,63933,167,190,0.4246029999981151,1.2210541
335,1945,658.0149253731344,64289,153,203,0.4213989999981218,2.8310533
336,1853,661.5714285714286,64630,140,201,0.4183299999981282,1.2088795
337,1943,665.3738872403561,64996,150,216,0.41503599999813506,1.6156304
338,1834,668.8313609467456,65332,137,199,0.41201199999814136,3.091803
339,1104,670.1150442477876,65535,90,113,0.41018499999814517,2.8801198
340,2139,674.435294117647,65926,158,233,0.4066659999981525,0.031383388
341,2041,678.4428152492669,66305,143,236,0.4032549999981596,0.82305145
342,1898,682.0087719298245,66653,144,204,0.40012299999816614,1.2358009
343,370,681.0991253644315,66879,105,121,0.3980889999981704,1.996699
344,1787,684.3139534883721,67241,141,221,0.39483099999817717,2.43285
345,1729,687.3420289855072,67572,146,185,0.3918519999981834,2.0081491
346,1620,690.0375722543353,67915,156,187,0.3887649999981898,3.2164543
347,1943,693.6484149855908,68280,132,233,0.38547999999819665,3.4586897
348,1918,697.1666666666666,68621,117,224,0.38241099999820305,3.5692258
349,2067,701.0916905444126,68999,131,247,0.37900899999821014,2.7183475
350,1855,704.3885714285715,69345,136,210,0.37589499999821663,2.268146
351,2122,708.4273504273505,69724,161,218,0.37248399999822374,2.8071265
352,1991,712.0710227272727,70051,112,215,0.36954099999822987,0.8602528
353,1969,715.6317280453258,70415,145,219,0.3662649999982367,0.8247832
354,1874,718.9039548022599,70759,121,223,0.36316899999824315,7.342377
355,2056,722.6704225352113,71097,123,215,0.3601269999982495,2.020064
356,1823,725.7612359550562,71459,144,218,0.3568689999982563,0.6073778
357,1866,728.9551820728291,71830,117,254,0.35352999999826323,1.2097765
358,1843,732.0670391061452,72196,123,243,0.3502359999982701,1.609759
359,2108,735.899721448468,72576,139,241,0.3468159999982772,3.7536993
360,2062,739.5833333333334,72958,117,265,0.3433779999982844,2.0386622
361,1993,743.0554016620499,73302,113,231,0.34028199999829084,3.6879435
362,1904,746.2624309392265,73670,139,229,0.33696999999829774,1.2593495
363,2195,750.2534435261708,74065,148,247,0.33341499999830515,2.4143348
364,1879,753.3543956043956,74401,119,217,0.33039099999831145,1.3044215
365,1701,755.9506849315069,74705,83,221,0.32765499999831715,2.0153148
366,2117,759.6693989071039,75096,134,257,0.3241359999983245,1.2571983
367,1911,762.8065395095368,75448,130,222,0.3209679999983311,1.6778198
368,2083,766.3940217391304,75793,100,245,0.31786299999833756,1.6221404
369,1879,769.4092140921409,76120,98,229,0.3149199999983437,2.8837757
370,2190,773.2486486486487,76484,96,268,0.3116439999983505,1.6004871
371,2092,776.8032345013477,76867,112,271,0.3081969999983577,0.4217268
372,2386,781.1290322580645,77271,123,281,0.3045609999983653,1.2161653
373,2002,784.4021447721179,77639,114,254,0.3012489999983722,1.6218064
374,1889,787.355614973262,77988,124,225,0.2981079999983787,3.573147
375,1890,790.296,78327,104,235,0.2950569999983851,2.380725
376,2008,793.5345744680851,78686,112,247,0.2918259999983918,4.769849
377,1958,796.6233421750663,79024,109,229,0.28878399999839816,1.2253718
378,1850,799.4100529100529,79350,93,233,0.28584999999840427,2.4677095
379,1928,802.3878627968338,79689,105,234,0.2827989999984106,3.1866019
380,2003,805.5473684210526,80022,87,246,0.2798019999984169,3.2355094
381,1883,808.3753280839895,80347,85,240,0.27687699999842297,3.2268963
382,1907,811.2513089005236,80698,99,252,0.27371799999842955,1.9744024
383,1861,813.9921671018277,81028,82,248,0.27074799999843574,5.1820927
384,1949,816.9479166666666,81368,98,242,0.2676879999984421,3.575089
385,1813,819.535064935065,81697,83,246,0.2647269999984483,5.184862
386,1922,822.3911917098445,82026,92,237,0.26176599999845446,3.9669137
387,2170,825.8733850129199,82379,79,274,0.2585889999984611,2.4170916
388,1869,828.5618556701031,82706,90,237,0.2556459999984672,3.0514011
389,1996,831.5629820051414,83045,80,259,0.25259499999847357,1.6398499
390,1853,834.1820512820512,83383,101,237,0.24955299999847852,1.2057464
391,2151,837.5498721227622,83751,78,290,0.2462409999984752,2.4195905
392,1887,840.2270408163265,84090,83,256,0.24318999999847216,5.8200984
393,1989,843.1501272264632,84423,84,249,0.24019299999846916,1.6134048
394,1821,845.6319796954315,84775,79,273,0.237024999998466,2.9489958
395,2377,849.5088607594937,85161,99,287,0.23355099999846252,2.0383725
396,1878,852.1060606060606,85496,85,250,0.2305359999984595,3.1819139
397,1948,854.8664987405541,85829,81,252,0.2275389999984565,0.860764
398,2550,859.1256281407035,86250,101,320,0.22374999999845271,1.2744856
399,1870,861.6591478696741,86573,49,274,0.2208429999984498,2.8428059
400,1847,864.1225,86913,88,252,0.21778299999844675,2.8068426
401,1868,866.6259351620947,87233,72,248,0.21490299999844387,2.8913686
402,1855,869.0845771144278,87562,70,259,0.2119419999984409,2.2285492
403,2239,872.483870967742,87927,82,283,0.20865699999843762,0.8475293
404,1901,875.0297029702971,88281,81,273,0.20547099999843443,2.5120866
405,2246,878.4148148148148,88688,78,329,0.20180799999843077,1.2524445
406,2034,881.2610837438424,89013,75,250,0.19888299999842785,3.2478204
407,2197,884.4938574938575,89375,65,297,0.1956249999984246,2.0039186
